# knee angle
x,y
-0.512000,54.954848
-0.510000,55.136682
-0.508000,55.328512
-0.506000,55.532939
-0.504000,55.777661
-0.502000,56.057161
-0.500000,56.362189
-0.498000,56.695465
-0.496000,57.058302
-0.494000,57.447117
-0.492000,57.860258
-0.490000,58.278351
-0.488000,58.679123
-0.486000,59.061174
-0.484000,59.423997
-0.482000,59.770766
-0.480000,60.101474
-0.478000,60.415751
-0.476000,60.715012
-0.474000,60.997938
-0.472000,61.264142
-0.470000,61.551787
-0.468000,61.841750
-0.466000,62.118646
-0.464000,62.418250
-0.462000,62.734213
-0.460000,63.043362
-0.458000,63.335617
-0.456000,63.611969
-0.454000,63.866815
-0.452000,64.101931
-0.450000,64.319848
-0.448000,64.521272
-0.446000,64.704334
-0.444000,64.900247
-0.442000,65.092761
-0.440000,65.273048
-0.438000,65.444954
-0.436000,65.612461
-0.434000,65.772884
-0.432000,65.921007
-0.430000,66.056566
-0.428000,66.211617
-0.426000,66.438433
-0.424000,66.659317
-0.422000,66.871778
-0.420000,67.079647
-0.418000,67.285917
-0.416000,67.488322
-0.414000,67.688357
-0.412000,67.883519
-0.410000,68.075110
-0.408000,68.261847
-0.406000,68.446885
-0.404000,68.627294
-0.402000,68.802769
-0.400000,68.971332
-0.398000,69.132921
-0.396000,69.286718
-0.394000,69.433009
-0.392000,69.571537
-0.390000,69.701870
-0.388000,69.822485
-0.386000,69.932910
-0.384000,70.033075
-0.382000,70.121402
-0.380000,70.197423
-0.378000,70.259584
-0.376000,70.307007
-0.374000,70.339315
-0.372000,70.356635
-0.370000,70.359963
-0.368000,70.349855
-0.366000,70.349096
-0.364000,70.326433
-0.362000,70.295495
-0.360000,70.261068
-0.358000,70.227586
-0.356000,70.199851
-0.354000,70.176383
-0.352000,70.150606
-0.350000,70.118536
-0.348000,70.087871
-0.346000,70.055220
-0.344000,70.094889
-0.342000,70.186521
-0.340000,70.300251
-0.338000,70.406258
-0.336000,70.491266
-0.334000,70.571921
-0.332000,70.673977
-0.330000,70.796390
-0.328000,70.925541
-0.326000,71.045950
-0.324000,71.154498
-0.322000,71.257624
-0.320000,71.360543
-0.318000,71.465616
-0.316000,71.566401
-0.314000,71.657632
-0.312000,71.735556
-0.310000,71.807431
-0.308000,71.875942
-0.306000,71.946892
-0.304000,71.994420
-0.302000,72.016656
-0.300000,72.014236
-0.298000,71.994067
-0.296000,71.962121
-0.294000,71.919055
-0.292000,71.865211
-0.290000,71.801773
-0.288000,71.730810
-0.286000,71.653446
-0.284000,71.560908
-0.282000,71.462790
-0.280000,71.348847
-0.278000,71.231888
-0.276000,71.102347
-0.274000,70.971346
-0.272000,70.829168
-0.270000,70.687016
-0.268000,70.535758
-0.266000,70.385009
-0.264000,70.214043
-0.262000,70.034240
-0.260000,69.838140
-0.258000,69.638611
-0.256000,69.427652
-0.254000,69.215904
-0.252000,68.994060
-0.250000,68.773163
-0.248000,68.544486
-0.246000,68.319095
-0.244000,68.075920
-0.242000,67.825473
-0.240000,67.560500
-0.238000,67.292982
-0.236000,67.014164
-0.234000,66.735705
-0.232000,66.449155
-0.230000,66.165846
-0.228000,65.876423
