# ankle angle
x,y
-0.430000,-45.783776
-0.428000,-45.781483
-0.426000,-45.778754
-0.424000,-45.775561
-0.422000,-45.770953
-0.420000,-45.768594
-0.418000,-45.829167
-0.416000,-45.822183
-0.414000,-45.852805
-0.412000,-45.889912
-0.410000,-45.921094
-0.408000,-45.945880
-0.406000,-45.954365
-0.404000,-45.970534
-0.402000,-45.982931
-0.400000,-45.992737
-0.398000,-46.000547
-0.396000,-45.977514
-0.394000,-45.980084
-0.392000,-45.970508
-0.390000,-45.962182
-0.388000,-45.951710
-0.386000,-45.941989
-0.384000,-45.937013
-0.382000,-45.931844
-0.380000,-45.924843
-0.378000,-45.918252
-0.376000,-45.912101
-0.374000,-45.906293
-0.372000,-45.897879
-0.370000,-45.917447
-0.368000,-45.925864
-0.366000,-45.945287
-0.364000,-45.934667
-0.362000,-45.946375
-0.360000,-45.938451
-0.358000,-45.951167
-0.356000,-45.945002
-0.354000,-45.938164
-0.352000,-45.914708
-0.350000,-45.909951
-0.348000,-45.911104
-0.346000,-45.905293
-0.344000,-45.904583
-0.342000,-45.906419
-0.340000,-45.905500
-0.338000,-45.895268
-0.336000,-45.887950
-0.334000,-45.881643
-0.332000,-45.897601
-0.330000,-45.911682
-0.328000,-45.917632
-0.326000,-45.927589
-0.324000,-45.936826
-0.322000,-45.943107
-0.320000,-45.953690
-0.318000,-45.959175
-0.316000,-45.960082
-0.314000,-45.958408
-0.312000,-45.970396
-0.310000,-45.956665
-0.308000,-45.967213
-0.306000,-45.966426
-0.304000,-45.966635
-0.302000,-45.967282
-0.300000,-45.970086
-0.298000,-45.970602
-0.296000,-45.971509
-0.294000,-45.973844
-0.292000,-45.981924
-0.290000,-45.990794
-0.288000,-45.998423
-0.286000,-46.004808
-0.284000,-46.009884
-0.282000,-46.013530
-0.280000,-46.017672
-0.278000,-46.019072
-0.276000,-46.020598
-0.274000,-46.022275
-0.272000,-46.025006
-0.270000,-46.027406
-0.268000,-46.028003
-0.266000,-46.028345
-0.264000,-46.026158
-0.262000,-46.022998
-0.260000,-46.021461
-0.258000,-46.016093
-0.256000,-46.010094
-0.254000,-46.004470
-0.252000,-46.009961
-0.250000,-46.015515
-0.248000,-46.018466
-0.246000,-46.018522
-0.244000,-46.015246
-0.242000,-45.993676
-0.240000,-45.959560
-0.238000,-45.900245
-0.236000,-45.813749
-0.234000,-45.699475
-0.232000,-45.536786
-0.230000,-45.327709
-0.228000,-45.074430
-0.226000,-44.779043
-0.224000,-44.442561
-0.222000,-44.066818
-0.220000,-43.658448
-0.218000,-43.224625
-0.216000,-42.768863
-0.214000,-42.290220
-0.212000,-41.872915
-0.210000,-41.519796
-0.208000,-41.188090
-0.206000,-40.841914
-0.204000,-40.473639
-0.202000,-40.076339
-0.200000,-39.648407
-0.198000,-39.187809
-0.196000,-38.704412
-0.194000,-38.203487
-0.192000,-37.686576
-0.190000,-37.152516
-0.188000,-36.594621
-0.186000,-36.005893
-0.184000,-35.388623
-0.182000,-34.749508
-0.180000,-34.097193
-0.178000,-33.434935
-0.176000,-32.762388
-0.174000,-32.074498
-0.172000,-31.348661
-0.170000,-30.586486
-0.168000,-29.807801
-0.166000,-29.029338
-0.164000,-28.258051
-0.162000,-27.488837
-0.160000,-26.715229
-0.158000,-25.934213
-0.156000,-25.149090
-0.154000,-24.362819
-0.152000,-23.556416
-0.150000,-22.731426
-0.148000,-21.892611
-0.146000,-21.051927
-0.144000,-20.224149
-0.142000,-19.418462
-0.140000,-18.634764
-0.138000,-17.862942
-0.136000,-17.098726
-0.134000,-16.341142
-0.132000,-15.575449
-0.130000,-14.810596
-0.128000,-14.072349
-0.126000,-13.373205
-0.124000,-12.695040
-0.122000,-12.020154
-0.120000,-11.350106
-0.118000,-10.695306
-0.116000,-10.066067
-0.114000,-9.465436
-0.112000,-8.883306
-0.110000,-8.313260
-0.108000,-7.750057
-0.106000,-7.194801
-0.104000,-6.652413
-0.102000,-6.080993
-0.100000,-5.554624
-0.098000,-5.100093
-0.096000,-4.679426
-0.094000,-4.273008
-0.092000,-3.828954
-0.090000,-3.350219
-0.088000,-2.851291
-0.086000,-2.347476
-0.084000,-1.851274
-0.082000,-1.367605
-0.080000,-0.895175
-0.078000,-0.430652
-0.076000,0.027482
-0.074000,0.479587
-0.072000,0.910172
-0.070000,1.325026
-0.068000,1.731747
-0.066000,2.137786
-0.064000,2.537054
-0.062000,2.931134
-0.060000,3.315525
-0.058000,3.692294
-0.056000,4.057481
-0.054000,4.412469
-0.052000,4.664835
-0.050000,4.823437
-0.048000,4.932383
-0.046000,5.035877
-0.044000,5.143469
-0.042000,5.252663
-0.040000,5.358486
-0.038000,5.462702
-0.036000,4.478907
-0.034000,3.541300
-0.032000,2.503175
-0.030000,1.418990
-0.028000,0.326742
-0.026000,-0.747331
-0.024000,-1.796221
-0.022000,-2.816573
-0.020000,-3.813164
-0.018000,-4.791066
-0.016000,-5.754056
-0.014000,-6.702940
-0.012000,-7.693472
-0.010000,-8.716796
-0.008000,-9.756592
-0.006000,-10.795951
-0.004000,-11.819261
-0.002000,-12.820249
-0.000000,-12.543010
