# ankle angle
x,y
-0.750000,-18.854708
-0.748000,-18.658066
-0.746000,-18.464722
-0.744000,-18.279868
-0.742000,-18.126974
-0.740000,-17.981648
-0.738000,-17.835403
-0.736000,-17.887154
-0.734000,-17.787248
-0.732000,-17.702732
-0.730000,-17.650951
-0.728000,-17.609496
-0.726000,-17.594183
-0.724000,-17.585722
-0.722000,-17.600442
-0.720000,-17.621547
-0.718000,-17.664726
-0.716000,-17.714110
-0.714000,-17.785011
-0.712000,-17.861817
-0.710000,-17.952074
-0.708000,-18.092078
-0.706000,-18.189326
-0.704000,-18.298478
-0.702000,-18.429539
-0.700000,-18.422499
-0.698000,-18.391343
-0.696000,-18.354982
-0.694000,-18.322972
-0.692000,-18.284979
-0.690000,-18.248737
-0.688000,-18.201099
-0.686000,-18.154387
-0.684000,-18.099361
-0.682000,-18.049180
-0.680000,-17.993978
-0.678000,-17.946550
-0.676000,-17.895266
-0.674000,-17.852838
-0.672000,-17.807248
-0.670000,-17.769329
-0.668000,-17.733620
-0.666000,-17.711179
-0.664000,-17.690967
-0.662000,-17.684355
-0.660000,-17.680806
-0.658000,-17.693167
-0.656000,-17.710160
-0.654000,-17.745174
-0.652000,-17.786381
-0.650000,-17.837867
-0.648000,-17.901964
-0.646000,-17.978212
-0.644000,-18.072093
-0.642000,-18.182632
-0.640000,-18.313431
-0.638000,-18.462747
-0.636000,-18.633874
-0.634000,-18.825317
-0.632000,-19.039632
-0.630000,-19.268788
-0.628000,-19.530396
-0.626000,-19.821461
-0.624000,-20.143037
-0.622000,-20.479862
-0.620000,-20.849573
-0.618000,-21.247694
-0.616000,-21.682360
-0.614000,-22.149938
-0.612000,-22.655483
-0.610000,-23.196695
-0.608000,-23.806107
-0.606000,-24.476078
-0.604000,-25.206136
-0.602000,-25.983352
-0.600000,-26.807651
-0.598000,-27.676376
-0.596000,-28.589268
-0.594000,-29.544308
-0.592000,-30.540196
-0.590000,-31.584221
-0.588000,-32.687737
-0.586000,-33.844844
-0.584000,-35.001823
-0.582000,-36.157385
-0.580000,-37.311507
-0.578000,-38.464039
-0.576000,-39.614910
-0.574000,-40.764214
-0.572000,-41.912302
-0.570000,-43.059540
-0.568000,-44.096485
-0.566000,-44.873342
-0.564000,-45.398470
-0.562000,-45.855511
-0.560000,-45.848795
-0.558000,-45.834225
-0.556000,-45.836059
-0.554000,-45.837655
-0.552000,-45.857444
-0.550000,-45.863825
-0.548000,-45.866277
-0.546000,-45.859672
-0.544000,-45.854709
-0.542000,-45.851237
-0.540000,-45.849660
-0.538000,-45.849427
-0.536000,-45.849857
-0.534000,-45.849902
-0.532000,-45.849555
-0.530000,-45.848480
-0.528000,-45.846439
-0.526000,-45.845205
-0.524000,-45.845628
-0.522000,-45.846158
-0.520000,-45.846509
-0.518000,-45.846054
-0.516000,-45.845409
-0.514000,-45.844684
-0.512000,-45.844458
-0.510000,-45.844491
-0.508000,-45.844615
-0.506000,-45.844650
-0.504000,-45.843462
-0.502000,-45.842376
-0.500000,-45.841820
-0.498000,-45.841815
-0.496000,-45.841912
-0.494000,-45.841958
-0.492000,-45.841223
-0.490000,-45.840348
-0.488000,-45.839658
-0.486000,-45.839487
-0.484000,-45.838854
-0.482000,-45.838257
-0.480000,-45.837485
-0.478000,-45.837079
-0.476000,-45.836509
-0.474000,-45.836257
-0.472000,-45.835673
-0.470000,-45.818571
-0.468000,-45.824022
-0.466000,-45.841794
-0.464000,-45.832066
-0.462000,-45.831340
-0.460000,-45.739382
-0.458000,-45.824498
-0.456000,-45.783099
-0.454000,-45.695663
-0.452000,-45.569728
-0.450000,-45.429823
-0.448000,-45.425520
-0.446000,-45.497867
-0.444000,-45.558538
-0.442000,-45.575030
-0.440000,-45.542025
-0.438000,-45.467615
-0.436000,-45.365086
-0.434000,-45.252743
-0.432000,-45.126945
-0.430000,-44.982070
-0.428000,-44.815674
-0.426000,-44.612255
-0.424000,-44.356890
-0.422000,-44.064497
-0.420000,-43.765924
-0.418000,-43.487729
-0.416000,-43.224174
-0.414000,-42.973836
-0.412000,-42.748708
-0.410000,-42.550441
-0.408000,-42.345926
-0.406000,-42.137345
-0.404000,-41.927247
-0.402000,-41.723112
-0.400000,-41.527513
-0.398000,-41.343614
-0.396000,-41.170483
-0.394000,-41.006622
-0.392000,-40.850904
-0.390000,-40.704255
-0.388000,-40.561805
-0.386000,-40.419521
-0.384000,-40.284947
-0.382000,-40.031228
-0.380000,-39.820847
-0.378000,-39.633519
-0.376000,-39.471973
-0.374000,-39.334529
-0.372000,-39.219596
-0.370000,-39.118009
-0.368000,-39.043816
-0.366000,-38.991575
-0.364000,-38.930987
-0.362000,-38.857360
-0.360000,-38.756133
-0.358000,-38.651841
-0.356000,-38.562670
-0.354000,-38.488135
-0.352000,-38.427009
-0.350000,-38.369696
-0.348000,-38.313823
-0.346000,-38.289012
-0.344000,-38.229545
-0.342000,-38.166823
-0.340000,-38.108400
-0.338000,-38.050441
-0.336000,-37.997057
-0.334000,-37.944436
-0.332000,-37.895700
-0.330000,-37.846734
-0.328000,-37.803588
-0.326000,-37.762010
-0.324000,-37.731520
-0.322000,-37.687551
-0.320000,-37.641199
-0.318000,-37.592961
-0.316000,-37.536352
-0.314000,-37.472306
-0.312000,-37.401657
-0.310000,-37.326097
-0.308000,-37.264256
-0.306000,-37.205062
-0.304000,-37.139979
-0.302000,-37.069731
-0.300000,-36.998126
-0.298000,-36.929201
-0.296000,-36.865233
-0.294000,-36.807186
-0.292000,-36.755358
-0.290000,-36.709524
-0.288000,-36.701884
-0.286000,-36.708983
-0.284000,-36.716830
-0.282000,-36.717360
-0.280000,-36.712221
-0.278000,-36.701385
-0.276000,-36.684353
-0.274000,-36.662064
-0.272000,-36.634560
-0.270000,-36.600446
-0.268000,-36.583540
-0.266000,-36.567087
-0.264000,-36.539515
-0.262000,-36.499605
-0.260000,-36.448964
-0.258000,-36.391873
-0.256000,-36.330927
-0.254000,-36.268973
-0.252000,-36.207141
-0.250000,-36.147486
-0.248000,-36.111866
-0.246000,-36.085962
-0.244000,-36.057663
-0.242000,-36.029814
-0.240000,-36.000004
-0.238000,-35.973151
-0.236000,-35.948379
-0.234000,-35.928132
-0.232000,-35.908764
-0.230000,-35.894961
-0.228000,-35.924157
-0.226000,-35.964314
-0.224000,-35.999724
-0.222000,-36.018758
-0.220000,-36.024734
-0.218000,-36.020245
-0.216000,-36.008269
-0.214000,-35.987489
-0.212000,-35.961384
-0.210000,-35.927915
-0.208000,-35.917680
-0.206000,-35.911432
-0.204000,-35.893434
-0.202000,-35.863685
-0.200000,-35.825092
-0.198000,-35.781813
-0.196000,-35.735330
-0.194000,-35.690633
-0.192000,-35.651210
-0.190000,-35.614289
-0.188000,-35.639660
-0.186000,-35.687307
-0.184000,-35.733269
-0.182000,-35.763872
-0.180000,-35.776859
-0.178000,-35.779340
-0.176000,-35.777964
-0.174000,-35.771088
-0.172000,-35.762352
-0.170000,-35.752262
-0.168000,-35.781084
-0.166000,-35.842878
-0.164000,-35.866528
-0.162000,-35.840391
-0.160000,-35.790284
-0.158000,-35.730026
-0.156000,-35.670080
-0.154000,-35.616430
-0.152000,-35.574302
-0.150000,-35.542145
-0.148000,-35.469434
-0.146000,-35.410954
-0.144000,-35.387116
-0.142000,-35.409096
-0.140000,-35.455287
-0.138000,-35.530715
-0.136000,-35.623042
-0.134000,-35.728654
-0.132000,-35.844169
-0.130000,-35.968394
-0.128000,-36.101802
-0.126000,-36.236526
-0.124000,-36.371693
-0.122000,-36.502688
-0.120000,-36.622920
-0.118000,-36.730442
-0.116000,-36.821508
-0.114000,-36.894709
-0.112000,-36.947251
-0.110000,-36.979204
-0.108000,-36.970251
-0.106000,-36.938148
-0.104000,-36.892590
-0.102000,-36.836578
-0.100000,-36.776061
-0.098000,-36.714519
-0.096000,-36.655265
-0.094000,-36.600605
-0.092000,-36.554878
-0.090000,-36.519696
-0.088000,-36.471518
-0.086000,-36.436930
-0.084000,-36.425455
-0.082000,-36.437769
-0.080000,-36.471632
-0.078000,-36.523755
-0.076000,-36.590153
-0.074000,-36.668713
-0.072000,-36.756337
-0.070000,-36.852264
-0.068000,-36.935713
-0.066000,-37.016262
-0.064000,-37.108200
-0.062000,-37.203124
-0.060000,-37.296959
-0.058000,-37.382190
-0.056000,-37.457931
-0.054000,-37.519034
-0.052000,-37.567484
-0.050000,-37.603121
-0.048000,-37.608336
-0.046000,-37.590648
-0.044000,-37.556497
-0.042000,-37.513146
-0.040000,-37.463585
-0.038000,-37.409088
-0.036000,-37.351843
-0.034000,-37.295544
-0.032000,-37.243416
-0.030000,-37.199410
-0.028000,-37.129148
-0.026000,-37.064825
-0.024000,-37.026092
-0.022000,-37.020220
-0.020000,-37.033679
-0.018000,-37.063357
-0.016000,-37.105538
-0.014000,-37.159285
-0.012000,-37.217993
-0.010000,-37.292231
-0.008000,-37.363259
-0.006000,-36.630052
-0.004000,-35.867420
-0.002000,-35.484547
-0.000000,-35.124899
